id,text,label,dataset_type,predict_label
41591," kể từ đó hắn đi khắp hang cùng ngõ hẻm của cái đất nước này để thông báo cho thân nhân của những người chết kia về ngày mất của chồng, cha, ông, anh em của họ, rồi phụ giúp lập bàn thờ, rồi quỳ lạy trước linh hương, cầu xin họ hãy tha thứ cho kẻ phản bội này. đất trời linh thiêng, xin chứng cho cõi lòng của tay nhà văn hèn mọn ấy, thù hận của cái đất nước này không biết một mình hắn có gánh hết nổi hay không? kẻ nạ dòng, kẻ vô luân, kẻ lừa trên dối dưới, kẻ dối trá nhiều tới mức mà đến trong mơ cũng phải tự ghim tự lừa gạt mình là trung thực, lấy ám ảnh để làm thiên đường, lấy bội phản để ru mình siêu thoát, đau đớn nhọc nhằn dày vò cả linh hồn lẫn thể xác, một con người đến lúc chết cũng phải bị phạt đầu thai để rửa tội sám hối lại từ đầu. tám câu truyện phật từng vang lên trong trại cải tạo, truyện này là số chín, cũng là truyện cuối cùng, cũng là ngày thắp xong cái nén hương cho con số cuối cùng khắc trên thân",0,train,1
36709," ở nhật bản, người phụ thuộc như vợ hoặc chồng..",0,train,1
3855,Vẫn chưa què bằng nhân cách của anh🙂,1,train,0
20075,Kiều Khanh Corona mà xông pha hiến máu chứ,0,train,1
30873,"Thật đáng thương cho những đứa trẻ có cha mẹ như vậy. Trẻ con có tội gì chứ. Đọc bài mà thấy ấm ức, ko biết cuộc sống đứa trẻ này sẽ đi về đâu....",1,train,0
40478,"hcm sẽ phát triển bứt phá, xứng đáng quay lại vị trí hòn ngọc viễn đông"" [4]. sài gòn - hòn ngọc viễn đông non nửa thế kỷ bạc lòng thế nhân nguyễn chí dũng sanh năm 1960 tại hà tĩnh, với xuất thân là một bộ đội cụ hồ. sau đó, ông dũng theo học đại học giao thông - vận tải và gắn bó với bộ kế hoạch và đầu tư, từ năm 1985",1,train,0
1144,Giết người dấu tay đây mà,1,train,0
36642,"AI ĐỀN BÙ CHO DÂN KHI GẦN 200 XE MÁY TẠI TRỤ SỞ CÔNG AN Ở BÌNH THUẬN BỊ CHÁY RỤI? Vụ cháy đã xảy ra tại bãi giữ xe vi phạm hành chính trong khuôn viên Công an huyện Tánh Linh (Bình Thuận) vào ngày 9/3. Theo thống kê ban đầu, khoảng 200 xe máy bị cháy hoàn toàn do vi phạm hành chính của người dân. Để được yêu cầu bồi thường thiệt hại do vụ cháy, chủ sở hữu xe phải có biên bản tạm giữ xe vi phạm bao gồm thông tin về tình trạng và tuổi thọ của xe",1,train,0
41647," cái ao tù thì nước làm sao sạch được. mà nước bẩn, thì nói như cổ nhân, biết rửa bằng gì. chúng tôi đâu có phải là thần thánh",0,train,1
3872,"CHỬI Một lần nữa, yêu cầu ad kiểm tra lại cách ""đưa tin"" của mình:",1,train,0
31914,Ích kỷ và vô ý thức.,1,train,0
4807,Sáng mắt chưa Nhung :),1,train,0
14412,Con cò be bé đây rồi🤪😂,0,train,1
30485,"Tội Fati, tự mình kiếm pen nếu không bị cướp là lập được hat-trick rồi, tiếc cho thần đồng.",0,train,1
4205,Tuân Nguyễn no lai cay vl ra,1,train,0
10296,Do gia deo nhieu vo chet quan mang,1,train,0
42900," Có quan hệ, có tiền bạc thì làm gì cũng được, thậm chí là vi phạm luật lệ cũng không sao. Rồi nhìn cái phần về việc đo nồng độ cồn, thì thực sự là một thảm kịch. Người dân bình thường thì bị dí máy vào mồm ngay lập tức, còn đám này thì không, một phút một sáng, cả hàng tiếng đồng hồ mới xử lý được",1,train,0
40334,"gia đình anh đặng đình bách: người trong lẫn người ngoài “bị trù dập” hải di nguyễn từ ngày 2/2/2024, luật gia và nhà hoạt động môi trường đặng đình bách (sinh năm 1978) lần nữa tuyên bố tuyệt thực, đòi hỏi quyền lợi tù nhân và phản đối chế độ hà khắc trong trại 6, nghệ an. anh bị bắt ngày 24/6/2021, khi con mới sinh được 2 tuần, và sau đó bị tuyên án 5 năm tù giam. vợ anh, chị trần phương thảo (sinh năm 1994) vừa nuôi con vừa tranh đấu cho chồng, và luôn phải sống trong lo lắng hoang mang—người trong lẫn người ngoài đều bị o ép, trù dập",1,train,0
26261,Tôi không thấy hay gì cả. Có lẽ gu âm nhạc của tôi không thích thể loại này. Nghe một hai lần dễ bị stress lắm.,1,train,0
38204,"nỗi nhục mất nước và thân phận làm nô lệ hình ảnh người phụ nữ an nam đang cho chó cưng của chủ người pháp bú sữa được chụp năm 1860. không biết, liệu bầu sữa đó có còn đủ cho con của chị bú hay không? và con của chị phải uống chung dòng sữa với con chó kia thì chị sẽ như thế nào? cay đắng, tủi nhục, nỗi thống khổ của nhân dân ta thời pháp thuộc qua bức ảnh này, đó là thân phận nô lệ, là nỗi nhục mất nước, và có lẽ đó là động lực để cha ông vượt qua mọi khó khăn, gian khổ để quyết dành độc lập dân tộc!",0,train,1
16895,Vừa ra đường lỡ dơ tAy như vậy thì bị đấm 😢,0,train,1
36906," ngay trước cổng nhà thờ, ngay trước mặt những bệnh nhân kia. 14 sơ thì 11 sơ bị cưỡng hiếp. 4 sơ đã chết trong quá trình bị bộ đội cụ hồ cưỡng hiếp, chúng bắt đi 2 sơ trẻ nhất rồi mất tung tích từ đó",1,train,0
43507," thậm chí tại một điểm tiếp nhận xe đạp, cô hiệu phó một trường miền núi nghệ an, sau khi gửi thông tin để tiếp nhận xe tặng cho học sinh trường thì đã bị đe doạ không sót thành viên nào trong nhà để cấm cô nhận xe về, phụ huynh học sinh cũng bị gửi thông báo cấm nhận xe. cũng xin nói thêm, trong đợt này, ngoài nghệ an, chúng tôi còn tặng xe cho học sinh quảng bình. tại quảng bình mọi việc diễn ra tốt đẹp nhưng nghệ an thì ngăn cản",1,train,0
2349,"nhà sản thích tấu hài, tuyên giáo luôn mị dân",1,train,0
3036,"Cương Đặng m chắc là dân miền ngoài r mở miệng là thịt chó , chúng m đeo có tình thương động vật",1,train,0
32040,"Đây là 2 con quỷ chứ không phải người. Cơ mà quỷ cũng không hút máu con ,cháu ruột của mình thì phải",1,train,0
3582,Tiền của TAO. Phắc!,1,train,0
39414,"” ngay sau khi ra tuyên bố kể trên, bộ công an đã bắt đi 3 người thượng, tại nơi làm việc của họ ở tỉnh bình phước, bị tình nghi là thành viên của tổ chức này. theo một số nguồn tin đáng tin cậy, bộ công an chuẩn bị gửi một phái đoàn cao cấp đến thái lan để điều đình việc cưỡng bức hồi hương một số người thượng tị nạn theo danh sách các đối tượng mà bộ công an nhắm đến. thực ra đó là một tổ chức nhân quyền được thành lập bởi một số người thượng theo đạo tin lành và đang lánh nạn ở thái lan do bị đàn áp",1,train,0
3295,Các hãng nổi tiếng calvin gucci chanel đều bên nước ngoài mắc gì đem về vn cho nhỏ đó tri ân tri nghĩa....có ăn qq quá ai nói Gì cũng tin biết cuộc đời sài chai nước hoa chính hãng chưa nữa,1,train,0
2403,"Hà Nội sẽ đc đổi tên thành tp Mao Trạch Đông, đg biên giới VN sẽ đc mở rộng ra tới Tây Tạng. Giải phóng Đài Loan sẽ là nhiệm vụ hàng đầu của nhân dân xhcn, đế quốc Mỹ và bọn tay sai sẽ phải cút khỏi biển đông và biển nam hải. Cùng với Thượng Hải, Bắc K",1,train,0
18586,Bao giờ a nghèo thì a mới biết chứ giờ a giầu a ns cái đéo jk chả đúng,0,train,1
43889," xung quanh không có nhà thờ, “chị em tự theo đạo, tự thờ phượng chúa trong lòng, tự đọc kinh thánh, và tự cầu nguyện.” chị cho biết đầu năm 2022, các chị em ghi danh gia nhập hội thánh tin lành việt nam miền bắc và được hội thánh xác nhận—tuy nhiên họ không còn những giấy tờ này khi rời việt nam. chị lầu y tòng bị cưỡng ép bỏ đạo năm 2021, chị lầu y tòng mang bệnh, không rõ bệnh gì mà tê liệt, chữa nhiều nơi cũng không hết, tới khi chị nghe lời giảng của mục sư, tiếp nhận chúa, cầu xin chúa thì khỏi bệnh",1,train,0
10955,Oke thầy đã chỉ dạy biết bao dự án năm qua oi thầy vĩ đại vcl :v,0,train,1
2189,Ung thư tuỷ thì bỏ mẹ 😄😄,1,train,0
14676,không có đam mê thì có lol làm đc việc mà kiếm ra tiền :v,0,train,1
42057," bởi đó là sản phẩm sáng tạo, nên nếu có cảnh con khủng long hay ufo bay nhảy giữa thủ đô cũng không sao. vì: ""không có luật cho sáng tạo"". 3) phim quay bằng tiền thuế của người dân với mục đích tuyên truyền cho đảng, rồi bán vé thu tiền của người dân, đồng thời cạnh tranh với thị trường",1,train,0
4417,No mung vi no su sai nhung van co nguoi bi ngoi tu vi ngu,1,train,0
37824," vậy mới đúng là cộng sản, nghĩa là cộng tất cả tài sản thiên hạ làm của đảng mình. hạnh nhân",1,train,0
15927,Pháp kế bên :( vẫn đi biểu tình như thường nhé :((,0,train,1
17135,"... và cả việc không được hắt hơi ( hay ợ ngáp ! ), hoặc quét dọn nhà cửa đón tết làm gây ô nhiễm không khí nhé mọi người ơi !😂",0,train,1
29369,"học sinh THCS còn quá nhỏ chưa ý thức đc,giờ nhà trường cho sử dụng đt,thật là tai họa.",1,train,0
7003,Hư cả một thế hệ..,1,train,0
44113,"Trong phần tiếp theo về thủ đô cộng sản Hà Nội, có bốn người: Bắc, Trung, Nam và Hải Ngoại. Một người gọi là Hà Nội đang uống chè bên cạnh hồ Tây. Sau đó, một đứa trẻ bị đuối nước kêu cứu và bốn người Hải ngoại, Trung, Nam và Bắc vội vàng nhảy xuống để cứu em bé",0,train,1
41948,"” 8-ông phan kim vinh, sĩ quan quân lực vnch, giáo sư đại học tại california: “về thành tích chống pháp, chống nhật, ngô đình diệm còn vượt xa cả hồ chí minh. cái chết của ông diệm là cái chết của việt nam tự do sau này.” 9-arthur m",1,train,0
36208, nhưng thật sự là đến lúc cần phải “t.h.ị,1,train,0
41168,"hôm 14/4, bạn bè nhà hoạt động đường văn thái đăng tin tức trên mạng xã hội facebook, nghi ngờ ông ""đã bị bắt cóc đưa về việt nam"" vì họ không liên lạc được gì với ông kể từ 17 giờ ngày 13/4. trong khi đó, ngày 16/4, cổng thông tin điện tử công an hà tĩnh thông báo chiều ngày 14/4/2023, công an tỉnh hà tĩnh ""phát hiện một đối tượng không có giấy tờ tuỳ thân, xâm nhập trái phép vào việt nam"" qua đường mòn, lối mở ở khu vực biên giới thuộc xã sơn kim 1. đối tượng khai nhận tên đường văn thái, sinh năm 1982, quê quán thôn hà lâm 3, xã thuỵ lâm, huyện đông anh, thành phố hà nội",1,train,0
2458,"Tưởng thế là hay, lớn r à không! Già r mà k biết suy nghĩ gì hết",1,train,0
40399,"Câu chuyện tiếp theo đến từ một nhóm nhỏ những người trẻ tại một làng quê xa xôi ở miền núi Việt Nam. Họ quyết định tổ chức các lớp học miễn phí cho trẻ em trong làng về văn hóa, giáo dục cơ bản và kỹ năng sống. Tuy nhiên, khi chính quyền địa phương biết đến hoạt động của họ, họ đã bắt đầu áp đặt các hạn chế và rà soát nghiêm ngặt hoạt động của nhóm",1,train,0
30164,Kg thể hình dung được lương tâm họ như thế nào. Cơ quan CA cần giáo dục để họ có lương tâm chính chắn hơn,1,train,0
5217,Nghe giọng lứng quá,1,train,0
41214," bởi tiền mà người ta giao dịch trên thị trường chứng khoán chủ yếu là lừa nhau, úp bô, úp sọt nhau; thì cuối cùng cũng là chỉ là tiền chui từ túi thằng này vào túi người khác. trong quá trình đó của cải xã hội ko làm ra được gì, tiền nhàn rỗi của xã hội ko góp phần vào việc tạo của cải vật chất, mà để đánh bạc với nhau. mà đánh bạc cũng ko ra đánh bạc, ko dc đánh 1 cách đường hoàng chính chính và công bằng; lại còn bị đủ những thể loại thần bài như elon quyết úp bô, úp sọt liên tục thế này thì quả đáng báo động cho cái gọi là thị trường chứng khoán vn cũng như nền kinh tế vn",0,train,1
38107,"” ts. nguyễn đình thắng nói “đặc biệt, một số nạn nhân đã phải mua vé ‘chuyến bay giải cứu’ với giá cao ngất ngưởng để hồi hương; chưa một ai được thông báo cho biết về hoàn trả phần chênh lệch giá vé dù họ đã đòi và nhiều chục thủ phạm đã bị tuyên án.” chính quyền địa phương ở việt nam thường có những hành động, hỗ trợ gì với nạn nhân hồi hương? anh percy nguyễn nói “chính quyền việt nam luôn rêu rao rằng họ giúp những nạn nhân buôn người",1,train,0
30816,"Chỉ nên ăn đồ tươi, không ăn đóng hộp để tránh nhiều chất độc hại. Gia vị cũng thế nếu tự pha càng tốt",0,train,1
